timestamp,price_eur_mwh,price_dkk_mwh
2022-07-18 14:00:00+00:00,353.230011,2628.97998
2022-07-18 15:00:00+00:00,400.0,2977.070068
2022-07-18 16:00:00+00:00,414.109985,3082.090088
2022-07-18 17:00:00+00:00,515.200012,3834.469971
2022-07-18 18:00:00+00:00,515.320007,3835.360107
2022-07-18 19:00:00+00:00,494.0,3676.679932
2022-07-18 20:00:00+00:00,275.109985,2047.560059
2022-07-18 21:00:00+00:00,451.5,3360.370117
2022-07-18 22:00:00+00:00,402.459991,2995.639893
2022-07-18 23:00:00+00:00,368.98999,2746.51001
2022-07-19 00:00:00+00:00,336.390015,2503.860107
2022-07-19 01:00:00+00:00,325.23999,2420.870117
2022-07-19 02:00:00+00:00,318.720001,2372.330078
2022-07-19 03:00:00+00:00,350.980011,2612.459961
2022-07-19 04:00:00+00:00,440.0,3275.060059
2022-07-19 05:00:00+00:00,483.429993,3598.320068
2022-07-19 06:00:00+00:00,452.950012,3371.449951
2022-07-19 07:00:00+00:00,385.600006,2870.139893
2022-07-19 08:00:00+00:00,364.070007,2709.889893
2022-07-19 09:00:00+00:00,342.880005,2552.169922
2022-07-19 10:00:00+00:00,344.329987,2562.959961
2022-07-19 11:00:00+00:00,339.529999,2527.22998
2022-07-19 12:00:00+00:00,322.720001,2402.110107
2022-07-19 13:00:00+00:00,348.170013,2591.540039
2022-07-19 14:00:00+00:00,380.01001,2828.540039
2022-07-19 15:00:00+00:00,443.420013,3300.52002
2022-07-19 16:00:00+00:00,484.100006,3603.310059
2022-07-19 17:00:00+00:00,581.25,4326.430176
2022-07-19 18:00:00+00:00,570.049988,4243.060059
2022-07-19 19:00:00+00:00,466.149994,3469.699951
2022-07-19 20:00:00+00:00,328.040009,2441.709961
2022-07-19 21:00:00+00:00,281.26001,2093.51001
2022-07-19 22:00:00+00:00,267.799988,1993.619995
2022-07-19 23:00:00+00:00,241.419998,1797.23999
2022-07-20 00:00:00+00:00,221.669998,1650.209961
2022-07-20 01:00:00+00:00,221.720001,1650.579956
2022-07-20 02:00:00+00:00,162.460007,1209.420044
2022-07-20 03:00:00+00:00,158.539993,1180.23999
2022-07-20 04:00:00+00:00,186.160004,1385.859985
2022-07-20 05:00:00+00:00,253.410004,1886.5
2022-07-20 06:00:00+00:00,326.450012,2430.23999
2022-07-20 07:00:00+00:00,316.779999,2358.25
2022-07-20 08:00:00+00:00,299.149994,2227.0
2022-07-20 09:00:00+00:00,230.979996,1719.52002
2022-07-20 10:00:00+00:00,228.720001,1702.689941
2022-07-20 11:00:00+00:00,235.910004,1756.219971
2022-07-20 12:00:00+00:00,142.350006,1059.719971
2022-07-20 13:00:00+00:00,121.040001,901.080017
2022-07-20 14:00:00+00:00,121.059998,901.219971
2022-07-20 15:00:00+00:00,142.289993,1059.27002
2022-07-20 16:00:00+00:00,142.320007,1059.48999
2022-07-20 17:00:00+00:00,142.360001,1059.790039
2022-07-20 18:00:00+00:00,142.309998,1059.420044
2022-07-20 19:00:00+00:00,111.900002,833.030029
2022-07-20 20:00:00+00:00,142.270004,1059.119995
2022-07-20 21:00:00+00:00,142.300003,1059.339966
2022-07-20 22:00:00+00:00,179.289993,1334.650024
2022-07-20 23:00:00+00:00,179.270004,1334.5
2022-07-21 00:00:00+00:00,179.289993,1334.650024
2022-07-21 01:00:00+00:00,179.279999,1334.569946
2022-07-21 02:00:00+00:00,179.320007,1334.869995
2022-07-21 03:00:00+00:00,198.080002,1474.52002
2022-07-21 04:00:00+00:00,429.559998,3197.669922
2022-07-21 05:00:00+00:00,493.880005,3676.47998
2022-07-21 06:00:00+00:00,488.309998,3635.01001
2022-07-21 07:00:00+00:00,462.980011,3446.459961
2022-07-21 08:00:00+00:00,431.950012,3215.469971
2022-07-21 09:00:00+00:00,381.089996,2836.860107
2022-07-21 10:00:00+00:00,346.059998,2576.090088
2022-07-21 11:00:00+00:00,312.279999,2324.629883
2022-07-21 12:00:00+00:00,215.039993,1600.77002
2022-07-21 13:00:00+00:00,307.940002,2292.330078
2022-07-21 14:00:00+00:00,323.01001,2404.51001
2022-07-21 15:00:00+00:00,288.720001,2149.25
2022-07-21 16:00:00+00:00,417.600006,3108.639893
2022-07-21 17:00:00+00:00,400.0,2977.629883
2022-07-21 18:00:00+00:00,440.76001,3281.050049
2022-07-21 19:00:00+00:00,419.279999,3121.149902
2022-07-21 20:00:00+00:00,432.899994,3222.540039
2022-07-21 21:00:00+00:00,345.089996,2568.870117
2022-07-21 22:00:00+00:00,349.160004,2599.199951
2022-07-21 23:00:00+00:00,312.070007,2323.090088
2022-07-22 00:00:00+00:00,292.579987,2178.01001
2022-07-22 01:00:00+00:00,286.079987,2129.620117
2022-07-22 02:00:00+00:00,224.089996,1668.160034
2022-07-22 03:00:00+00:00,232.660004,1731.949951
2022-07-22 04:00:00+00:00,319.829987,2380.860107
2022-07-22 05:00:00+00:00,429.01001,3193.610107
2022-07-22 06:00:00+00:00,383.450012,2854.459961
2022-07-22 07:00:00+00:00,327.100006,2434.97998
2022-07-22 08:00:00+00:00,338.320007,2518.5
2022-07-22 09:00:00+00:00,312.01001,2322.649902
2022-07-22 10:00:00+00:00,198.100006,1474.680054
2022-07-22 11:00:00+00:00,191.639999,1426.589966
2022-07-22 12:00:00+00:00,179.289993,1334.660034
2022-07-22 13:00:00+00:00,179.289993,1334.660034
2022-07-22 14:00:00+00:00,179.279999,1334.589966
2022-07-22 15:00:00+00:00,198.009995,1474.01001
2022-07-22 16:00:00+00:00,198.130005,1474.910034
2022-07-22 17:00:00+00:00,412.0,3066.98999
2022-07-22 18:00:00+00:00,423.070007,3149.389893
2022-07-22 19:00:00+00:00,370.01001,2754.409912
2022-07-22 20:00:00+00:00,313.950012,2337.090088
2022-07-22 21:00:00+00:00,309.130005,2301.209961
2022-07-22 22:00:00+00:00,161.0,1198.540039
2022-07-22 23:00:00+00:00,342.170013,2547.22998
2022-07-23 00:00:00+00:00,351.98999,2620.330078
2022-07-23 01:00:00+00:00,337.01001,2508.810059
2022-07-23 02:00:00+00:00,332.040009,2471.820068
2022-07-23 03:00:00+00:00,331.269989,2466.080078
2022-07-23 04:00:00+00:00,337.029999,2508.959961
2022-07-23 05:00:00+00:00,333.119995,2479.860107
2022-07-23 06:00:00+00:00,343.779999,2559.209961
2022-07-23 07:00:00+00:00,350.959991,2612.659912
2022-07-23 08:00:00+00:00,337.019989,2508.889893
2022-07-23 09:00:00+00:00,307.359985,2288.090088
2022-07-23 10:00:00+00:00,285.059998,2122.080078
2022-07-23 11:00:00+00:00,242.729996,1806.959961
2022-07-23 12:00:00+00:00,183.970001,1369.530029
2022-07-23 13:00:00+00:00,150.070007,1117.170044
2022-07-23 14:00:00+00:00,161.039993,1198.829956
2022-07-23 15:00:00+00:00,164.5,1224.589966
2022-07-23 16:00:00+00:00,179.330002,1334.98999
2022-07-23 17:00:00+00:00,179.279999,1334.619995
2022-07-23 18:00:00+00:00,179.300003,1334.77002
2022-07-23 19:00:00+00:00,179.300003,1334.77002
2022-07-23 20:00:00+00:00,179.300003,1334.77002
2022-07-23 21:00:00+00:00,179.289993,1334.689941
2022-07-23 22:00:00+00:00,179.399994,1335.420044
2022-07-23 23:00:00+00:00,198.149994,1474.98999
2022-07-24 00:00:00+00:00,198.179993,1475.219971
2022-07-24 01:00:00+00:00,327.290009,2436.290039
2022-07-24 02:00:00+00:00,316.179993,2353.590088
2022-07-24 03:00:00+00:00,302.820007,2254.139893
2022-07-24 04:00:00+00:00,272.76001,2030.380005
2022-07-24 05:00:00+00:00,260.929993,1942.319946
2022-07-24 06:00:00+00:00,222.419998,1655.660034
2022-07-24 07:00:00+00:00,162.889999,1212.530029
2022-07-24 08:00:00+00:00,149.990005,1116.5
2022-07-24 09:00:00+00:00,100.160004,745.570007
2022-07-24 10:00:00+00:00,71.720001,533.869995
2022-07-24 11:00:00+00:00,58.48,435.320007
2022-07-24 12:00:00+00:00,48.77,363.040009
2022-07-24 13:00:00+00:00,64.400002,479.380005
2022-07-24 14:00:00+00:00,120.059998,893.710022
2022-07-24 15:00:00+00:00,255.880005,1904.72998
2022-07-24 16:00:00+00:00,355.019989,2642.709961
2022-07-24 17:00:00+00:00,390.399994,2906.070068
2022-07-24 18:00:00+00:00,418.850006,3117.850098
2022-07-24 19:00:00+00:00,402.01001,2992.48999
2022-07-24 20:00:00+00:00,400.75,2983.110107
2022-07-24 21:00:00+00:00,374.480011,2787.570068
2022-07-24 22:00:00+00:00,198.110001,1474.699951
2022-07-24 23:00:00+00:00,235.119995,1750.189941
2022-07-25 00:00:00+00:00,198.220001,1475.52002
2022-07-25 01:00:00+00:00,179.360001,1335.130005
2022-07-25 02:00:00+00:00,168.270004,1252.569946
2022-07-25 03:00:00+00:00,155.690002,1158.930054
2022-07-25 04:00:00+00:00,36.310001,270.290009
2022-07-25 05:00:00+00:00,179.279999,1334.530029
2022-07-25 06:00:00+00:00,179.350006,1335.050049
2022-07-25 07:00:00+00:00,179.389999,1335.349976
2022-07-25 08:00:00+00:00,198.149994,1474.98999
2022-07-25 09:00:00+00:00,198.149994,1474.98999
2022-07-25 10:00:00+00:00,161.029999,1198.680054
2022-07-25 11:00:00+00:00,161.059998,1198.900024
2022-07-25 12:00:00+00:00,222.449997,1655.880005
2022-07-25 13:00:00+00:00,191.570007,1426.01001
2022-07-25 14:00:00+00:00,217.770004,1621.040039
2022-07-25 15:00:00+00:00,266.290009,1982.219971
2022-07-25 16:00:00+00:00,322.359985,2399.590088
2022-07-25 17:00:00+00:00,370.899994,2760.919922
2022-07-25 18:00:00+00:00,373.23999,2778.340088
2022-07-25 19:00:00+00:00,371.23999,2763.449951
2022-07-25 20:00:00+00:00,373.519989,2780.419922
2022-07-25 21:00:00+00:00,161.100006,1199.199951
2022-07-25 22:00:00+00:00,179.240005,1334.380005
2022-07-25 23:00:00+00:00,179.279999,1334.680054
2022-07-26 00:00:00+00:00,179.25,1334.459961
2022-07-26 01:00:00+00:00,129.919998,967.210022
2022-07-26 02:00:00+00:00,30.879999,229.889999
2022-07-26 03:00:00+00:00,23.790001,177.110001
2022-07-26 04:00:00+00:00,36.869999,274.480011
2022-07-26 05:00:00+00:00,179.220001,1334.22998
2022-07-26 06:00:00+00:00,179.259995,1334.530029
2022-07-26 07:00:00+00:00,179.300003,1334.829956
2022-07-26 08:00:00+00:00,177.139999,1318.75
2022-07-26 09:00:00+00:00,164.580002,1225.23999
2022-07-26 10:00:00+00:00,130.889999,974.429993
2022-07-26 11:00:00+00:00,55.080002,410.049988
2022-07-26 12:00:00+00:00,23.540001,175.25
2022-07-26 13:00:00+00:00,20.0,148.889999
2022-07-26 14:00:00+00:00,19.950001,148.520004
2022-07-26 15:00:00+00:00,24.17,179.940002
2022-07-26 16:00:00+00:00,40.700001,303.0
2022-07-26 17:00:00+00:00,53.25,396.429993
2022-07-26 18:00:00+00:00,58.450001,435.140015
2022-07-26 19:00:00+00:00,62.849998,467.899994
2022-07-26 20:00:00+00:00,35.75,266.149994
2022-07-26 21:00:00+00:00,8.8,65.510002
2022-07-26 22:00:00+00:00,1.75,13.03
2022-07-26 23:00:00+00:00,1.44,10.72
2022-07-27 00:00:00+00:00,1.4,10.42
2022-07-27 01:00:00+00:00,1.33,9.9
2022-07-27 02:00:00+00:00,1.37,10.2
2022-07-27 03:00:00+00:00,1.45,10.79
2022-07-27 04:00:00+00:00,1.49,11.09
2022-07-27 05:00:00+00:00,10.0,74.440002
2022-07-27 06:00:00+00:00,42.720001,318.019989
2022-07-27 07:00:00+00:00,51.599998,384.130005
2022-07-27 08:00:00+00:00,79.440002,591.380005
2022-07-27 09:00:00+00:00,107.470001,800.049988
2022-07-27 10:00:00+00:00,108.989998,811.359985
2022-07-27 11:00:00+00:00,113.790001,847.090027
2022-07-27 12:00:00+00:00,114.019997,848.809998
2022-07-27 13:00:00+00:00,162.080002,1206.579956
2022-07-27 14:00:00+00:00,179.199997,1334.030029
2022-07-27 15:00:00+00:00,190.229996,1416.140015
2022-07-27 16:00:00+00:00,219.429993,1633.52002
2022-07-27 17:00:00+00:00,295.940002,2203.080078
2022-07-27 18:00:00+00:00,487.079987,3626.0
2022-07-27 19:00:00+00:00,467.799988,3482.469971
2022-07-27 20:00:00+00:00,404.920013,3014.370117
2022-07-27 21:00:00+00:00,390.0,2903.300049
2022-07-27 22:00:00+00:00,331.940002,2471.0
2022-07-27 23:00:00+00:00,389.100006,2896.5
2022-07-28 00:00:00+00:00,378.619995,2818.48999
2022-07-28 01:00:00+00:00,397.23999,2957.100098
2022-07-28 02:00:00+00:00,399.970001,2977.419922
2022-07-28 03:00:00+00:00,400.040009,2977.939941
2022-07-28 04:00:00+00:00,489.619995,3644.790039
2022-07-28 05:00:00+00:00,479.0,3565.72998
2022-07-28 06:00:00+00:00,539.559998,4016.540039
2022-07-28 07:00:00+00:00,501.420013,3732.629883
2022-07-28 08:00:00+00:00,451.160004,3358.47998
2022-07-28 09:00:00+00:00,418.450012,3114.98999
2022-07-28 10:00:00+00:00,426.070007,3171.709961
2022-07-28 11:00:00+00:00,409.579987,3048.959961
2022-07-28 12:00:00+00:00,425.100006,3164.48999
2022-07-28 13:00:00+00:00,433.660004,3228.209961
2022-07-28 14:00:00+00:00,454.390015,3382.530029
2022-07-28 15:00:00+00:00,513.929993,3825.75
2022-07-28 16:00:00+00:00,563.849976,4197.359863
2022-07-28 17:00:00+00:00,598.940002,4458.580078
2022-07-28 18:00:00+00:00,586.98999,4369.620117
2022-07-28 19:00:00+00:00,557.429993,4149.569824
2022-07-28 20:00:00+00:00,534.22998,3976.870117
2022-07-28 21:00:00+00:00,451.720001,3362.649902
2022-07-28 22:00:00+00:00,400.019989,2977.689941
2022-07-28 23:00:00+00:00,384.100006,2859.179932
2022-07-29 00:00:00+00:00,373.809998,2782.590088
2022-07-29 01:00:00+00:00,388.51001,2892.01001
2022-07-29 02:00:00+00:00,374.829987,2790.179932
2022-07-29 03:00:00+00:00,402.609985,2996.969971
2022-07-29 04:00:00+00:00,463.160004,3447.689941
2022-07-29 05:00:00+00:00,508.140015,3782.52002
2022-07-29 06:00:00+00:00,517.169983,3849.73999
2022-07-29 07:00:00+00:00,503.929993,3751.179932
2022-07-29 08:00:00+00:00,463.440002,3449.780029
2022-07-29 09:00:00+00:00,448.929993,3341.77002
2022-07-29 10:00:00+00:00,394.440002,2936.149902
2022-07-29 11:00:00+00:00,366.450012,2727.800049
2022-07-29 12:00:00+00:00,365.040009,2717.300049
2022-07-29 13:00:00+00:00,404.149994,3008.429932
2022-07-29 14:00:00+00:00,407.079987,3030.23999
2022-07-29 15:00:00+00:00,461.519989,3435.48999
2022-07-29 16:00:00+00:00,489.869995,3646.52002
2022-07-29 17:00:00+00:00,512.51001,3815.050049
2022-07-29 18:00:00+00:00,504.329987,3754.159912
2022-07-29 19:00:00+00:00,484.940002,3609.820068
2022-07-29 20:00:00+00:00,460.959991,3431.320068
2022-07-29 21:00:00+00:00,424.869995,3162.669922
2022-07-29 22:00:00+00:00,425.0,3163.47998
2022-07-29 23:00:00+00:00,198.130005,1474.780029
2022-07-30 00:00:00+00:00,198.070007,1474.329956
2022-07-30 01:00:00+00:00,198.080002,1474.410034
2022-07-30 02:00:00+00:00,198.089996,1474.47998
2022-07-30 03:00:00+00:00,198.100006,1474.560059
2022-07-30 04:00:00+00:00,406.779999,3027.860107
2022-07-30 05:00:00+00:00,423.019989,3148.75
2022-07-30 06:00:00+00:00,412.720001,3072.080078
2022-07-30 07:00:00+00:00,388.649994,2892.909912
2022-07-30 08:00:00+00:00,335.480011,2497.139893
2022-07-30 09:00:00+00:00,308.540009,2296.610107
2022-07-30 10:00:00+00:00,268.459991,1998.280029
2022-07-30 11:00:00+00:00,236.779999,1762.469971
2022-07-30 12:00:00+00:00,247.779999,1844.349976
2022-07-30 13:00:00+00:00,291.730011,2171.48999
2022-07-30 14:00:00+00:00,316.429993,2355.340088
2022-07-30 15:00:00+00:00,388.440002,2891.350098
2022-07-30 16:00:00+00:00,425.859985,3169.879883
2022-07-30 17:00:00+00:00,454.149994,3380.459961
2022-07-30 18:00:00+00:00,467.709991,3481.389893
2022-07-30 19:00:00+00:00,466.690002,3473.800049
2022-07-30 20:00:00+00:00,466.23999,3470.449951
2022-07-30 21:00:00+00:00,441.929993,3289.5
2022-07-30 22:00:00+00:00,382.790009,2849.629883
2022-07-30 23:00:00+00:00,339.880005,2530.199951
2022-07-31 00:00:00+00:00,300.100006,2234.060059
2022-07-31 01:00:00+00:00,293.049988,2181.580078
2022-07-31 02:00:00+00:00,271.299988,2019.660034
2022-07-31 03:00:00+00:00,272.410004,2027.920044
2022-07-31 04:00:00+00:00,261.029999,1943.209961
2022-07-31 05:00:00+00:00,264.799988,1971.27002
2022-07-31 06:00:00+00:00,300.01001,2233.389893
2022-07-31 07:00:00+00:00,286.369995,2131.850098
2022-07-31 08:00:00+00:00,261.100006,1943.72998
2022-07-31 09:00:00+00:00,255.759995,1903.969971
2022-07-31 10:00:00+00:00,263.079987,1958.469971
2022-07-31 11:00:00+00:00,219.080002,1630.910034
2022-07-31 12:00:00+00:00,208.740005,1553.939941
2022-07-31 13:00:00+00:00,226.080002,1683.030029
2022-07-31 14:00:00+00:00,252.070007,1876.5
2022-07-31 15:00:00+00:00,316.01001,2352.5
2022-07-31 16:00:00+00:00,394.790009,2938.969971
2022-07-31 17:00:00+00:00,449.549988,3346.620117
2022-07-31 18:00:00+00:00,452.950012,3371.929932
2022-07-31 19:00:00+00:00,464.519989,3458.060059
2022-07-31 20:00:00+00:00,465.670013,3466.620117
2022-07-31 21:00:00+00:00,425.01001,3163.939941
2022-07-31 22:00:00+00:00,385.059998,2866.530029
2022-07-31 23:00:00+00:00,344.059998,2561.310059
2022-08-01 00:00:00+00:00,338.809998,2522.22998
2022-08-01 01:00:00+00:00,320.859985,2388.600098
2022-08-01 02:00:00+00:00,329.720001,2454.560059
2022-08-01 03:00:00+00:00,380.0,2828.860107
2022-08-01 04:00:00+00:00,429.660004,3198.550049
2022-08-01 05:00:00+00:00,433.559998,3227.590088
2022-08-01 06:00:00+00:00,474.899994,3535.340088
2022-08-01 07:00:00+00:00,443.950012,3304.929932
2022-08-01 08:00:00+00:00,391.040009,2911.050049
2022-08-01 09:00:00+00:00,338.119995,2517.090088
2022-08-01 10:00:00+00:00,339.459991,2527.070068
2022-08-01 11:00:00+00:00,320.380005,2385.030029
2022-08-01 12:00:00+00:00,242.220001,1803.180054
2022-08-01 13:00:00+00:00,218.5,1626.599976
2022-08-01 14:00:00+00:00,218.720001,1628.22998
2022-08-01 15:00:00+00:00,313.470001,2333.590088
2022-08-01 16:00:00+00:00,432.790009,3221.850098
2022-08-01 17:00:00+00:00,457.25,3403.939941
2022-08-01 18:00:00+00:00,490.609985,3652.290039
2022-08-01 19:00:00+00:00,487.75,3631.0
2022-08-01 20:00:00+00:00,485.140015,3611.570068
2022-08-01 21:00:00+00:00,427.880005,3185.300049
2022-08-01 22:00:00+00:00,179.279999,1334.599976
2022-08-01 23:00:00+00:00,179.270004,1334.52002
2022-08-02 00:00:00+00:00,179.279999,1334.599976
2022-08-02 01:00:00+00:00,179.320007,1334.890015
2022-08-02 02:00:00+00:00,172.289993,1282.560059
2022-08-02 03:00:00+00:00,171.940002,1279.959961
2022-08-02 04:00:00+00:00,457.040009,3402.300049
2022-08-02 05:00:00+00:00,479.899994,3572.469971
2022-08-02 06:00:00+00:00,478.899994,3565.030029
2022-08-02 07:00:00+00:00,369.899994,2753.610107
2022-08-02 08:00:00+00:00,304.769989,2268.77002
2022-08-02 09:00:00+00:00,243.029999,1809.160034
2022-08-02 10:00:00+00:00,186.089996,1385.290039
2022-08-02 11:00:00+00:00,218.110001,1623.650024
2022-08-02 12:00:00+00:00,192.240005,1431.069946
2022-08-02 13:00:00+00:00,172.119995,1281.300049
2022-08-02 14:00:00+00:00,194.039993,1444.469971
2022-08-02 15:00:00+00:00,241.009995,1794.130005
2022-08-02 16:00:00+00:00,356.160004,2651.330078
2022-08-02 17:00:00+00:00,360.339996,2682.439941
2022-08-02 18:00:00+00:00,380.839996,2835.050049
2022-08-02 19:00:00+00:00,359.940002,2679.469971
2022-08-02 20:00:00+00:00,173.580002,1292.160034
2022-08-02 21:00:00+00:00,179.270004,1334.52002
2022-08-02 22:00:00+00:00,198.059998,1474.109985
2022-08-02 23:00:00+00:00,179.289993,1334.410034
2022-08-03 00:00:00+00:00,179.25,1334.109985
2022-08-03 01:00:00+00:00,179.289993,1334.410034
2022-08-03 02:00:00+00:00,179.300003,1334.47998
2022-08-03 03:00:00+00:00,179.869995,1338.719971
2022-08-03 04:00:00+00:00,198.119995,1474.550049
2022-08-03 05:00:00+00:00,246.419998,1834.040039
2022-08-03 06:00:00+00:00,315.950012,2351.530029
2022-08-03 07:00:00+00:00,286.98999,2135.98999
2022-08-03 08:00:00+00:00,202.979996,1510.72998
2022-08-03 09:00:00+00:00,184.229996,1371.170044
2022-08-03 10:00:00+00:00,198.070007,1474.180054
2022-08-03 11:00:00+00:00,179.240005,1334.030029
2022-08-03 12:00:00+00:00,179.270004,1334.26001
2022-08-03 13:00:00+00:00,165.979996,1235.339966
2022-08-03 14:00:00+00:00,201.830002,1502.170044
2022-08-03 15:00:00+00:00,363.359985,2704.389893
2022-08-03 16:00:00+00:00,423.059998,3148.719971
2022-08-03 17:00:00+00:00,494.019989,3676.860107
2022-08-03 18:00:00+00:00,516.429993,3843.649902
2022-08-03 19:00:00+00:00,510.459991,3799.219971
2022-08-03 20:00:00+00:00,460.799988,3429.610107
2022-08-03 21:00:00+00:00,434.070007,3230.669922
2022-08-03 22:00:00+00:00,450.299988,3351.639893
2022-08-03 23:00:00+00:00,414.26001,3083.389893
2022-08-04 00:00:00+00:00,375.070007,2791.689941
2022-08-04 01:00:00+00:00,348.48999,2593.860107
2022-08-04 02:00:00+00:00,345.299988,2570.110107
2022-08-04 03:00:00+00:00,375.070007,2791.689941
2022-08-04 04:00:00+00:00,451.390015,3359.75
2022-08-04 05:00:00+00:00,480.100006,3573.449951
2022-08-04 06:00:00+00:00,477.299988,3552.610107
2022-08-04 07:00:00+00:00,427.100006,3178.959961
2022-08-04 08:00:00+00:00,359.899994,2678.780029
2022-08-04 09:00:00+00:00,279.070007,2077.149902
2022-08-04 10:00:00+00:00,240.070007,1786.869995
2022-08-04 11:00:00+00:00,235.779999,1754.939941
2022-08-04 12:00:00+00:00,212.279999,1580.030029
2022-08-04 13:00:00+00:00,198.139999,1474.780029
2022-08-04 14:00:00+00:00,198.149994,1474.859985
2022-08-04 15:00:00+00:00,204.039993,1518.699951
2022-08-04 16:00:00+00:00,289.01001,2151.139893
2022-08-04 17:00:00+00:00,290.0,2158.51001
2022-08-04 18:00:00+00:00,204.020004,1518.550049
2022-08-04 19:00:00+00:00,488.290009,3634.409912
2022-08-04 20:00:00+00:00,480.309998,3575.01001
2022-08-04 21:00:00+00:00,198.130005,1474.709961
2022-08-04 22:00:00+00:00,405.230011,3015.72998
2022-08-04 23:00:00+00:00,358.179993,2665.580078
2022-08-05 00:00:00+00:00,337.640015,2512.719971
2022-08-05 01:00:00+00:00,339.170013,2524.110107
2022-08-05 02:00:00+00:00,338.519989,2519.27002
2022-08-05 03:00:00+00:00,390.049988,2902.76001
2022-08-05 04:00:00+00:00,449.910004,3348.23999
2022-08-05 05:00:00+00:00,468.0,3482.870117
2022-08-05 06:00:00+00:00,483.910004,3601.27002
2022-08-05 07:00:00+00:00,433.980011,3229.689941
2022-08-05 08:00:00+00:00,427.549988,3181.840088
2022-08-05 09:00:00+00:00,405.100006,3014.76001
2022-08-05 10:00:00+00:00,388.209991,2889.070068
2022-08-05 11:00:00+00:00,310.709991,2312.310059
2022-08-05 12:00:00+00:00,267.429993,1990.219971
2022-08-05 13:00:00+00:00,236.740005,1761.819946
2022-08-05 14:00:00+00:00,237.520004,1767.630005
2022-08-05 15:00:00+00:00,260.320007,1937.310059
2022-08-05 16:00:00+00:00,344.75,2565.639893
2022-08-05 17:00:00+00:00,390.970001,2909.610107
2022-08-05 18:00:00+00:00,422.799988,3146.48999
2022-08-05 19:00:00+00:00,407.279999,3030.98999
2022-08-05 20:00:00+00:00,367.049988,2731.590088
2022-08-05 21:00:00+00:00,170.070007,1265.660034
2022-08-05 22:00:00+00:00,179.369995,1334.73999
2022-08-05 23:00:00+00:00,179.309998,1334.290039
2022-08-06 00:00:00+00:00,179.300003,1334.209961
2022-08-06 01:00:00+00:00,179.300003,1334.209961
2022-08-06 02:00:00+00:00,179.289993,1334.140015
2022-08-06 03:00:00+00:00,62.080002,461.950012
2022-08-06 04:00:00+00:00,153.429993,1141.709961
2022-08-06 05:00:00+00:00,103.199997,767.940002
2022-08-06 06:00:00+00:00,102.849998,765.330017
2022-08-06 07:00:00+00:00,145.690002,1084.109985
2022-08-06 08:00:00+00:00,169.240005,1259.359985
2022-08-06 09:00:00+00:00,142.369995,1059.410034
2022-08-06 10:00:00+00:00,142.320007,1059.040039
2022-08-06 11:00:00+00:00,142.369995,1059.410034
2022-08-06 12:00:00+00:00,116.019997,863.330017
2022-08-06 13:00:00+00:00,139.770004,1040.060059
2022-08-06 14:00:00+00:00,159.360001,1185.839966
2022-08-06 15:00:00+00:00,231.410004,1721.97998
2022-08-06 16:00:00+00:00,316.700012,2356.639893
2022-08-06 17:00:00+00:00,371.420013,2763.830078
2022-08-06 18:00:00+00:00,396.149994,2947.850098
2022-08-06 19:00:00+00:00,379.899994,2826.929932
2022-08-06 20:00:00+00:00,369.079987,2746.409912
2022-08-06 21:00:00+00:00,324.980011,2418.25
2022-08-06 22:00:00+00:00,277.890015,2067.52002
2022-08-06 23:00:00+00:00,232.850006,1732.420044
2022-08-07 00:00:00+00:00,218.279999,1624.01001
2022-08-07 01:00:00+00:00,206.399994,1535.630005
2022-08-07 02:00:00+00:00,200.470001,1491.51001
2022-08-07 03:00:00+00:00,205.229996,1526.920044
2022-08-07 04:00:00+00:00,205.0,1525.209961
2022-08-07 05:00:00+00:00,206.289993,1534.810059
2022-08-07 06:00:00+00:00,162.270004,1207.300049
2022-08-07 07:00:00+00:00,142.699997,1061.699951
2022-08-07 08:00:00+00:00,100.0,744.0
2022-08-07 09:00:00+00:00,87.690002,652.419983
2022-08-07 10:00:00+00:00,86.82,645.950012
2022-08-07 11:00:00+00:00,69.739998,518.869995
2022-08-07 12:00:00+00:00,70.019997,520.950012
2022-08-07 13:00:00+00:00,86.150002,640.960022
2022-08-07 14:00:00+00:00,102.82,764.98999
2022-08-07 15:00:00+00:00,199.419998,1483.689941
2022-08-07 16:00:00+00:00,301.670013,2244.439941
2022-08-07 17:00:00+00:00,393.299988,2926.169922
2022-08-07 18:00:00+00:00,421.98999,3139.629883
2022-08-07 19:00:00+00:00,419.920013,3124.22998
2022-08-07 20:00:00+00:00,401.859985,2989.860107
2022-08-07 21:00:00+00:00,359.420013,2674.100098
2022-08-07 22:00:00+00:00,310.079987,2307.01001
2022-08-07 23:00:00+00:00,271.570007,2020.48999
2022-08-08 00:00:00+00:00,281.48999,2094.300049
2022-08-08 01:00:00+00:00,278.390015,2071.23999
2022-08-08 02:00:00+00:00,272.890015,2030.319946
2022-08-08 03:00:00+00:00,310.380005,2309.23999
2022-08-08 04:00:00+00:00,408.540009,3039.560059
2022-08-08 05:00:00+00:00,419.98999,3124.75
2022-08-08 06:00:00+00:00,414.679993,3085.23999
2022-08-08 07:00:00+00:00,384.549988,2861.070068
2022-08-08 08:00:00+00:00,339.440002,2525.449951
2022-08-08 09:00:00+00:00,307.070007,2284.620117
2022-08-08 10:00:00+00:00,292.660004,2177.409912
2022-08-08 11:00:00+00:00,294.01001,2187.449951
2022-08-08 12:00:00+00:00,294.679993,2192.429932
